Time,Magnitude,Place,Latitude,Longitude,Depth
2023-02-09 21:46:29.508,4.2,"10 km E of Nurda??, Turkey",37.1694,36.8496,10.0
2023-02-09 19:37:46.503,4.1,"9 km E of Göksun, Turkey",38.0264,36.6096,10.0
2023-02-09 18:49:36.565,4.2,"21 km W of Uzunba?, Turkey",36.1764,35.7977,10.0
2023-02-09 17:51:52.392,4.0,"6 km NNE of Göksun, Turkey",38.0746,36.5194,10.0
2023-02-09 12:22:05.037,4.1,"16 km SSW of Do?an?ehir, Turkey",37.9544,37.7834,10.0
2023-02-09 11:48:32.158,4.3,"17 km SW of Do?an?ehir, Turkey",37.9921,37.7044,10.0
2023-02-09 10:42:24.454,4.3,"19 km ENE of Nurda??, Turkey",37.2659,36.9198,11.669
2023-02-09 10:19:06.856,4.3,"10 km ESE of Yayladere, Turkey",39.1974,40.1831,10.605
2023-02-09 09:46:55.926,4.3,"3 km NE of Sincik, Turkey",38.0605,38.6406,12.373
2023-02-09 07:57:06.462,4.2,Central Turkey,38.0799,36.5452,8.987
2023-02-09 07:42:08.070,4.3,"9 km ESE of Göksun, Turkey",37.995,36.5954,6.994
2023-02-09 07:18:17.198,4.6,Turkey-Syria border region,36.9611,36.6603,8.379
2023-02-09 06:49:51.214,4.1,,37.8752,37.6589,14.944
2023-02-09 05:37:34.149,4.3,"12 km SSW of Ye?ilyurt, Turkey",38.1849,38.1997,15.513
2023-02-09 05:24:26.530,4.4,"11 km ENE of Göksun, Turkey",38.0679,36.6086,8.594
2023-02-09 04:34:45.242,4.3,"14 km WNW of Sincik, Turkey",38.0951,38.4712,15.955
2023-02-09 04:18:20.615,4.3,"13 km WSW of Göksun, Turkey",37.9616,36.3641,10.0
2023-02-09 03:52:19.602,4.3,"6 km SW of Sincik, Turkey",37.9889,38.5654,13.975
2023-02-09 03:24:55.884,4.3,"8 km W of Hassa, Turkey",36.8136,36.4252,10.0
2023-02-09 01:44:19.249,4.5,"13 km NNE of Gölba??, Turkey",37.8831,37.7147,8.154
2023-02-09 01:38:13.866,4.4,"10 km NNE of Hani, Turkey",38.4984,40.4216,8.839
2023-02-09 00:32:16.755,4.2,"5 km SSW of Sivrice, Turkey",38.3957,39.284,14.83
2023-02-08 23:40:01.561,4.2,"12 km NNE of Hani, Turkey",38.512,40.4236,13.017
2023-02-08 22:36:49.468,4.0,"11 km SW of Ye?ilyurt, Turkey",38.2135,38.1703,10.0
2023-02-08 20:12:06.104,4.5,"15 km SW of Ye?ilyurt, Turkey",38.1972,38.1247,10.0
2023-02-08 19:48:11.735,4.2,Turkey-Syria border region,36.3313,36.0996,10.0
2023-02-08 19:05:19.712,4.5,"5 km NE of Göksun, Turkey",38.0531,36.5409,10.0
2023-02-08 18:35:12.129,4.4,"16 km W of Pazarc?k, Turkey",37.5096,37.116,10.0
2023-02-08 17:57:22.727,4.4,"18 km SSE of A?kale, Turkey",39.7542,40.744,10.0
2023-02-08 16:55:40.516,4.4,"4 km SSW of Ekinözü, Turkey",38.0244,37.1589,10.0
2023-02-08 15:49:58.075,4.3,Central Turkey,37.8218,36.5994,1.576
2023-02-08 15:04:43.256,4.3,Central Turkey,38.0391,36.953,10.0
2023-02-08 14:55:51.504,4.3,eastern Turkey,38.0396,38.5055,16.116
2023-02-08 14:42:21.367,4.4,"15 km ENE of Göksun, Turkey",38.0953,36.6525,11.674
2023-02-08 14:20:24.960,5.1,"3 km N of Nurhak, Turkey",37.9963,37.4325,5.398
2023-02-08 13:22:46.806,4.1,"10 km S of Çelikhan, Turkey",37.9312,38.2283,17.226
2023-02-08 12:11:56.031,4.1,Central Turkey,38.8457,37.2766,10.0
2023-02-08 11:37:21.861,4.0,"18 km S of Af?in, Turkey",38.0802,36.8835,10.0
2023-02-08 11:24:00.758,4.5,Central Turkey,37.9367,37.6179,3.53
2023-02-08 11:11:52.969,5.4,"17 km N of Gölba??, Turkey",37.9389,37.6611,9.559
2023-02-08 11:00:19.726,4.1,"11 km SW of Do?an?ehir, Turkey",38.0268,37.7704,10.0
2023-02-08 10:26:23.750,4.4,"23 km E of Nurda??, Turkey",37.1554,37.0022,6.602
2023-02-08 09:52:11.967,4.4,"1 km NNE of Göksun, Turkey",38.0337,36.5009,10.0
2023-02-08 09:13:07.114,4.3,,36.6565,36.5077,10.0
2023-02-08 08:45:36.239,4.1,"15 km NE of Gölba??, Turkey",37.8795,37.7666,12.886
2023-02-08 07:48:31.978,5.0,"1 km S of Göksun, Turkey",38.0061,36.4959,10.0
2023-02-08 07:23:45.800,4.1,"4 km SE of Serinyol, Turkey",36.3259,36.2434,10.0
2023-02-08 07:20:41.894,4.4,"16 km ENE of Denizciler, Turkey",36.7009,36.3794,10.0
2023-02-08 06:09:00.273,4.5,"3 km E of Antakya, Turkey",36.2022,36.1959,10.0
2023-02-08 06:08:34.681,4.4,"10 km SE of Çelikhan, Turkey",37.9558,38.313,10.0
2023-02-08 05:52:37.157,4.2,"19 km ENE of Göksun, Turkey",38.0593,36.7087,10.0
2023-02-08 03:01:02.184,4.3,"6 km WSW of Nurda??, Turkey",37.1511,36.671,10.0
2023-02-08 02:55:57.054,4.1,"7 km SE of Bahçe, Turkey",37.1601,36.6433,10.0
2023-02-08 02:25:12.724,4.3,"18 km NW of Ad?yaman, Turkey",37.8759,38.1193,10.0
2023-02-08 00:11:55.118,4.1,"2 km NNE of Ekinözü, Turkey",38.0835,37.1939,14.197
2023-02-07 23:13:02.009,4.5,Central Turkey,36.0927,35.8637,10.0
2023-02-07 22:45:27.921,4.2,"9 km NNE of Göksun, Turkey",38.0992,36.5507,6.069
2023-02-07 22:07:54.879,4.2,Central Turkey,38.0663,36.5541,12.635
2023-02-07 21:58:54.224,4.1,,37.4201,36.9564,12.635
2023-02-07 21:21:25.723,4.7,Central Turkey,37.904,37.4957,3.541
2023-02-07 19:54:23.826,4.6,eastern Turkey,38.5889,39.9722,10.0
2023-02-07 19:13:49.620,4.4,Central Turkey,38.0472,36.9204,13.0
2023-02-07 19:08:24.810,4.4,"14 km E of Gökbudak, Turkey",37.9172,42.8093,3.523
2023-02-07 18:14:08.571,4.4,"11 km N of Ad?yaman, Turkey",37.8659,38.2929,26.793
2023-02-07 18:09:59.860,5.3,Central Turkey,37.9358,36.6013,17.857
2023-02-07 17:53:50.882,4.2,"5 km WSW of Göksun, Turkey",38.0002,36.4438,8.524
2023-02-07 17:38:00.327,4.2,Central Turkey,37.8896,37.6276,16.287
2023-02-07 16:54:31.685,4.1,"10 km WSW of Nurhak, Turkey",37.9421,37.323,17.033
2023-02-07 16:53:27.462,4.2,Central Turkey,36.0086,35.9967,10.0
2023-02-07 15:48:54.123,5.0,"3 km SSW of Göksun, Turkey",37.9939,36.4771,11.132
2023-02-07 15:31:28.295,4.7,"18 km SW of Pazarc?k, Turkey",37.3758,37.1447,10.0
2023-02-07 14:23:17.029,4.4,"7 km ENE of Göksun, Turkey",38.0426,36.5803,10.0
2023-02-07 13:36:41.353,4.5,"17 km WSW of Uzunba?, Turkey",36.0984,35.8449,10.0
2023-02-07 12:07:03.774,4.5,"8 km S of Ye?ilyurt, Turkey",38.2171,38.263,15.409
2023-02-07 11:01:11.695,4.4,"19 km E of Nurhak, Turkey",37.9808,37.6619,3.759
2023-02-07 10:57:45.760,4.1,"21 km SE of Göksun, Turkey",37.8906,36.6707,10.0
2023-02-07 10:56:29.905,4.5,Central Turkey,37.8696,36.6642,8.656
2023-02-07 10:37:17.535,4.6,"9 km WSW of Uzunba?, Turkey",36.0958,35.9441,10.0
2023-02-07 10:27:32.024,4.6,eastern Turkey,38.3061,38.1915,16.052
2023-02-07 10:18:14.589,5.3,"4 km WSW of Sincik, Turkey",38.0164,38.57,12.988
2023-02-07 10:07:18.238,4.2,"14 km WNW of Pazarc?k, Turkey",37.5226,37.1468,10.944
2023-02-07 09:53:31.468,4.2,"17 km NW of Göksun, Turkey",38.1471,36.3693,20.355
2023-02-07 08:25:46.610,4.2,"11 km SE of Nurhak, Turkey",37.8817,37.528,10.0
2023-02-07 08:18:11.763,4.3,"13 km NNW of Sincik, Turkey",38.1372,38.537,15.974
2023-02-07 07:54:23.648,4.3,"12 km NE of K?r?khan, Turkey",36.5768,36.4539,10.0
2023-02-07 07:45:06.565,4.2,"12 km NE of Hassa, Turkey",36.8855,36.6006,10.0
2023-02-07 07:26:36.313,4.4,,38.0311,37.5813,16.18
2023-02-07 07:11:15.008,5.4,"7 km NNE of Sincik, Turkey",38.0971,38.6398,9.063
2023-02-07 06:48:51.697,4.5,"26 km SSE of Darende, Turkey",38.3144,37.5808,5.787
2023-02-07 06:40:53.780,4.5,"3 km WNW of Göksun, Turkey",38.0342,36.455,6.359
2023-02-07 06:26:11.987,4.2,"22 km NE of Nurda??, Turkey",37.3357,36.8762,7.505
2023-02-07 06:15:23.256,4.1,"9 km WNW of Çelikhan, Turkey",38.0668,38.1413,17.718
2023-02-07 05:26:30.941,4.4,Turkey-Syria border region,36.1531,36.3488,13.661
2023-02-07 04:42:03.194,4.4,"7 km ENE of A?a?? Karafak?l?, Turkey",36.8131,36.6306,10.0
2023-02-07 04:16:42.272,3.9,"6 km S of Nurhak, Turkey",37.9036,37.4321,10.0
2023-02-07 04:07:57.801,4.1,Kahramanmaras Earthquake Sequence,37.7181,37.4217,10.0
2023-02-07 03:58:56.236,4.2,"6 km WNW of Pazarc?k, Turkey",37.507,37.227,10.0
2023-02-07 03:37:00.334,4.3,"2 km SSE of Büyük Dalyan, Turkey",36.2678,36.2151,10.0
2023-02-07 03:30:01.492,4.3,"3 km S of Gölba??, Turkey",37.748,37.6323,10.0
2023-02-07 03:16:16.365,4.6,"15 km NNE of Pazarc?k, Turkey",37.6089,37.3755,10.0
2023-02-07 03:13:12.754,5.5,"8 km ESE of Gölba??, Turkey",37.7639,37.7309,10.0
2023-02-07 03:08:57.248,4.8,"14 km N of Gölba??, Turkey",37.917,37.6406,10.0
2023-02-07 03:02:54.008,4.3,"23 km SW of Pazarc?k, Turkey",37.3373,37.1197,10.0
2023-02-07 02:53:29.007,4.4,"6 km ENE of Göksun, Turkey",38.0387,36.5733,10.0
2023-02-07 02:43:27.973,4.4,"15 km S of Af?in, Turkey",38.1044,36.9078,10.0
2023-02-07 02:39:03.939,4.2,"6 km N of Darende, Turkey",38.6041,37.5154,15.268
2023-02-07 02:28:20.753,4.1,"9 km NE of Nurhak, Turkey",38.0265,37.5093,10.0
2023-02-07 01:34:29.191,4.4,"20 km SSE of Kahramanmara?, Turkey",37.4326,37.0521,10.0
2023-02-07 01:32:00.826,4.4,"5 km E of Göksun, Turkey",38.0152,36.5543,10.0
2023-02-07 01:29:18.918,4.2,"21 km SW of Af?in, Turkey",38.0903,36.7693,10.0
2023-02-07 01:18:07.375,4.3,"3 km W of Göksun, Turkey",38.0195,36.4624,10.0
2023-02-07 00:20:16.237,4.2,"22 km SSE of Göksun, Turkey",37.8431,36.6148,10.0
2023-02-06 23:13:30.166,4.2,"3 km NW of Nurhak, Turkey",37.9846,37.404,10.0
2023-02-06 22:55:27.276,4.0,"14 km SE of Göksun, Turkey",37.9341,36.6247,11.221
2023-02-06 22:44:54.848,4.2,"7 km NE of Göksun, Turkey",38.0613,36.5637,13.174
2023-02-06 22:29:39.343,4.1,"7 km WNW of Göksun, Turkey",38.0473,36.4145,6.86
2023-02-06 22:26:17.724,4.2,"3 km ESE of Nurhak, Turkey",37.9513,37.4756,5.481
2023-02-06 22:11:36.032,4.4,eastern Turkey,38.1918,38.1778,8.296
2023-02-06 22:09:51.889,4.1,"18 km S of Af?in, Turkey",38.0814,36.8993,10.236
2023-02-06 21:57:43.529,4.7,"8 km E of Göksun, Turkey",38.032,36.5882,9.855
2023-02-06 21:15:18.245,4.9,"13 km W of Ekinözü, Turkey",38.072,37.034,10.235
2023-02-06 21:02:06.978,4.5,"6 km SSW of Hassa, Turkey",36.7444,36.4904,19.625
2023-02-06 20:54:01.125,4.4,Central Turkey,37.9263,36.4655,10.0
2023-02-06 20:53:24.379,4.8,"9 km S of Ye?ilyurt, Turkey",38.2106,38.2511,10.0
2023-02-06 20:45:42.200,4.3,"2 km SE of Dursunlu, Turkey",36.1512,36.1819,10.0
2023-02-06 20:44:00.230,4.8,Central Turkey,38.0063,36.5773,10.0
2023-02-06 20:40:06.434,4.9,,38.2636,37.9916,10.0
2023-02-06 20:37:51.879,5.3,"32 km SW of Pazarc?k, Turkey",37.2507,37.0859,10.0
2023-02-06 20:23:12.615,4.1,"8 km NE of Sincik, Turkey",38.0887,38.6825,10.0
2023-02-06 20:14:11.184,4.3,"6 km SSW of Göksun, Turkey",37.9649,36.479,6.59
2023-02-06 20:11:49.233,4.3,Central Turkey,37.8934,37.6383,14.754
2023-02-06 20:05:35.045,4.8,"Adana, Turkey",38.0339,36.3096,10.0
2023-02-06 19:49:40.242,4.2,,38.0947,36.6422,10.0
2023-02-06 19:40:16.799,4.4,"4 km NW of Çelikhan, Turkey",38.0516,38.1927,9.27
2023-02-06 19:35:50.641,4.2,"13 km W of Pazarc?k, Turkey",37.4801,37.1528,10.0
2023-02-06 19:30:59.475,4.4,"9 km SE of Ekinözü, Turkey",38.0086,37.2784,10.0
2023-02-06 19:25:01.538,4.5,"23 km SE of Göksun, Turkey",37.8505,36.6645,10.0
2023-02-06 19:15:47.865,4.2,Central Turkey,37.989,36.3922,10.0
2023-02-06 19:12:31.181,4.1,"12 km ESE of Ekinözü, Turkey",38.0322,37.3231,10.0
2023-02-06 18:55:52.597,4.2,"10 km SSW of Çelikhan, Turkey",37.9398,38.1889,10.0
2023-02-06 18:51:18.887,4.3,"11 km NNW of Musabeyli, Turkey",36.9819,36.8786,10.0
2023-02-06 18:49:54.341,4.1,"17 km WNW of Musabeyli, Turkey",36.9291,36.7256,10.0
2023-02-06 18:48:48.760,3.9,"16 km SSW of Ye?ilyurt, Turkey",38.1659,38.1633,10.0
2023-02-06 18:03:53.807,5.2,,37.9781,36.4456,10.0
2023-02-06 18:02:44.660,4.4,"9 km NNE of Göksun, Turkey",38.1022,36.5286,10.0
2023-02-06 17:46:49.824,4.5,Central Turkey,38.0881,37.8449,10.0
2023-02-06 17:31:34.269,4.5,"8 km S of Nurda??, Turkey",37.0895,36.7386,10.0
2023-02-06 17:26:24.481,4.5,"19 km ENE of Göksun, Turkey",38.097,36.696,10.0
2023-02-06 17:22:02.040,4.1,"11 km N of Göksun, Turkey",38.1262,36.5145,10.0
2023-02-06 17:11:47.921,4.3,"9 km W of Nurhak, Turkey",37.961,37.3379,10.0
2023-02-06 16:55:35.783,4.5,"5 km NNW of Nurhak, Turkey",38.0112,37.4148,9.152
2023-02-06 16:43:28.541,5.0,"2 km SSE of Göksun, Turkey",38.0007,36.5078,10.0
2023-02-06 16:35:18.135,4.3,"10 km SE of Do?anyol, Turkey",38.2354,39.1175,10.0
2023-02-06 16:32:11.661,4.9,"14 km SSW of A?a?? Karafak?l?, Turkey",36.6625,36.4828,10.0
2023-02-06 16:28:08.698,4.7,"14 km SSE of Kahramanmara?, Turkey",37.4633,36.981,5.178
2023-02-06 16:27:19.276,4.7,"6 km WNW of Göksun, Turkey",38.0468,36.4364,10.0
2023-02-06 16:26:39.507,4.8,"9 km ENE of Göksun, Turkey",38.0385,36.5982,10.0
2023-02-06 16:26:15.464,4.6,"26 km WSW of Ekinözü, Turkey",37.9826,36.8994,10.0
2023-02-06 16:25:01.255,4.2,"5 km NNW of Göksun, Turkey",38.0666,36.4607,10.0
2023-02-06 16:22:44.967,4.1,"0 km ESE of Göksun, Turkey",38.0189,36.5048,3.826
2023-02-06 16:21:46.033,4.1,"9 km NW of Göksun, Turkey",38.0912,36.433,10.0
2023-02-06 16:10:43.265,4.5,"23 km W of Uzunba?, Turkey",36.1064,35.7822,10.0
2023-02-06 16:06:42.958,4.3,"18 km WSW of Ekinözü, Turkey",37.9972,36.9911,10.0
2023-02-06 15:59:27.990,4.2,Central Turkey,38.0709,37.5505,10.0
2023-02-06 15:52:44.320,4.3,Central Turkey,37.868,37.8519,15.594
2023-02-06 15:33:32.721,5.4,eastern Turkey,38.19,38.1756,7.43
2023-02-06 15:14:34.402,4.9,"13 km NE of Gölba??, Turkey",37.8791,37.7355,10.0
2023-02-06 14:57:46.819,4.3,"6 km SSW of Do?an?ehir, Turkey",38.0378,37.8354,10.0
2023-02-06 14:51:15.299,4.4,"15 km ENE of Çelikhan, Turkey",38.0706,38.404,10.0
2023-02-06 14:41:57.177,4.5,"15 km NW of Do?an?ehir, Turkey",38.1782,37.7439,10.0
2023-02-06 14:33:07.461,4.5,"5 km SSW of Do?an?ehir, Turkey",38.0365,37.8572,10.0
2023-02-06 14:29:57.853,4.7,"2 km S of Göksun, Turkey",37.9977,36.4927,10.0
2023-02-06 14:27:43.394,4.5,"2 km ENE of Hassa, Turkey",36.8097,36.5387,10.0
2023-02-06 14:17:18.854,4.4,,37.8732,37.3571,21.255
2023-02-06 14:10:09.968,4.5,"8 km ESE of Ça?layancerit, Turkey",37.7257,37.385,10.0
2023-02-06 14:04:49.444,4.4,"4 km SW of Göksun, Turkey",37.9944,36.4533,10.0
2023-02-06 14:03:08.489,4.3,"13 km N of Do?an?ehir, Turkey",38.2079,37.8768,10.0
2023-02-06 13:58:50.413,4.3,Central Turkey,38.0588,36.4642,10.0
2023-02-06 13:44:51.298,5.0,"5 km ESE of Nurhak, Turkey",37.9405,37.4916,16.865
2023-02-06 13:39:24.254,5.3,"16 km WSW of Do?an?ehir, Turkey",38.0166,37.7013,10.0
2023-02-06 13:36:08.640,4.2,"5 km E of Uzunkavak, Turkey",36.3454,36.4775,10.0
2023-02-06 13:33:15.653,4.2,Central Turkey,37.9231,37.5399,15.685
2023-02-06 13:32:17.073,4.3,"10 km SSE of Malatya, Turkey",38.2669,38.3801,10.0
2023-02-06 13:31:39.632,4.5,"6 km NW of Uzunkavak, Turkey",36.3959,36.3691,10.0
2023-02-06 13:22:01.325,4.4,Central Turkey,38.0367,37.3789,10.761
2023-02-06 13:17:42.209,4.9,"10 km WSW of Göksun, Turkey",37.9951,36.3843,10.0
2023-02-06 13:14:01.462,4.5,"1 km NW of Tut, Turkey",37.8011,37.9066,14.619
2023-02-06 13:12:27.843,4.8,"12 km S of Göksun, Turkey",37.9077,36.5237,10.0
2023-02-06 13:11:56.990,4.7,"14 km E of Göksun, Turkey",38.0104,36.6564,10.0
2023-02-06 13:09:21.093,4.6,"4 km E of Kastal, Turkey",36.2541,36.2923,10.0
2023-02-06 13:07:45.076,5.0,Central Turkey,38.0384,37.371,16.904
2023-02-06 13:06:39.750,4.5,"10 km SE of Ekinözü, Turkey",37.991,37.2762,19.665
2023-02-06 13:03:17.843,4.6,"4 km NE of Nurhak, Turkey",37.9978,37.4732,9.48
2023-02-06 13:00:18.127,4.5,"19 km ENE of Göksun, Turkey",38.1156,36.6841,10.0
2023-02-06 12:54:39.920,4.6,"22 km SSW of Af?in, Turkey",38.0519,36.864,18.833
2023-02-06 12:48:01.449,4.3,"23 km S of Af?in, Turkey",38.0382,36.8659,13.923
2023-02-06 12:36:33.066,4.6,Central Turkey,37.9664,37.7885,10.0
2023-02-06 12:34:43.513,4.9,"7 km N of Çelikhan, Turkey",38.0972,38.2339,14.471
2023-02-06 12:32:48.345,4.0,"18 km WSW of Çelikhan, Turkey",37.9345,38.0571,16.472
2023-02-06 12:31:40.752,4.2,"10 km SSE of Nurhak, Turkey",37.8798,37.4824,16.174
2023-02-06 12:21:18.492,4.4,"5 km NW of Göksun, Turkey",38.0621,36.4541,8.221
2023-02-06 12:13:48.646,4.7,"7 km SW of Nurhak, Turkey",37.9248,37.3761,17.77
2023-02-06 12:07:32.722,4.4,"8 km W of Göksun, Turkey",38.0169,36.4016,8.28
2023-02-06 12:02:11.275,6.0,"4 km NNE of Göksun, Turkey",38.0582,36.5114,8.516
2023-02-06 11:58:37.429,4.7,"14 km NE of Nurhak, Turkey",38.0509,37.5686,15.351
2023-02-06 11:55:57.601,4.3,"16 km ENE of Göksun, Turkey",38.0599,36.6805,7.09
2023-02-06 11:51:22.063,4.5,,38.016,37.7225,16.818
2023-02-06 11:50:04.398,4.5,"14 km WSW of Göksun, Turkey",37.9721,36.3402,5.716
2023-02-06 11:44:09.385,4.3,eastern Turkey,38.1471,38.0506,16.478
2023-02-06 11:39:41.665,4.8,"7 km NE of Göksun, Turkey",38.0622,36.5678,11.405
2023-02-06 11:35:28.583,4.5,Central Turkey,37.9417,37.351,17.733
2023-02-06 11:30:44.548,4.1,"12 km NE of Do?an?ehir, Turkey",38.1794,37.955,11.962
2023-02-06 11:28:33.812,4.2,"22 km SW of Ekinözü, Turkey",37.9264,36.9995,18.104
2023-02-06 11:28:01.235,4.3,"10 km S of Çelikhan, Turkey",37.9321,38.246,13.126
2023-02-06 11:20:24.969,4.1,Central Turkey,38.0274,37.7493,15.64
2023-02-06 11:11:40.849,4.9,"5 km W of Nurhak, Turkey",37.9593,37.3732,10.0
2023-02-06 11:05:35.084,5.1,"23 km SW of Af?in, Turkey",38.0752,36.7588,5.968
2023-02-06 11:04:38.987,4.2,"15 km ENE of Göksun, Turkey",38.0723,36.6628,15.349
2023-02-06 11:01:36.485,4.8,"15 km S of Nurhak, Turkey",37.8259,37.4436,13.77
2023-02-06 10:56:24.688,4.6,"5 km W of Nurhak, Turkey",37.9728,37.3801,10.0
2023-02-06 10:55:02.401,4.3,Central Turkey,38.6244,37.3766,10.0
2023-02-06 10:51:30.994,5.7,"7 km SW of Ye?ilyurt, Turkey",38.248,38.1847,10.0
2023-02-06 10:50:56.892,4.6,Central Turkey,37.6189,37.9263,10.0
2023-02-06 10:50:35.934,4.3,"16 km NW of Tut, Turkey",37.9155,37.8106,16.124
2023-02-06 10:47:41.873,4.7,,38.0443,36.644,10.0
2023-02-06 10:46:56.782,4.7,"24 km SSW of Af?in, Turkey",38.039,36.8385,10.0
2023-02-06 10:44:46.950,4.6,"8 km SW of Do?an?ehir, Turkey",38.034,37.7967,11.982
2023-02-06 10:38:57.715,4.5,"12 km SW of Nurhak, Turkey",37.8722,37.3582,10.0
2023-02-06 10:35:58.161,5.8,"9 km SW of Do?an?ehir, Turkey",38.0249,37.8023,10.0
2023-02-06 10:32:08.932,5.4,"7 km S of Ekinözü, Turkey",37.9962,37.2033,14.057
2023-02-06 10:26:46.742,6.0,"12 km W of Çelikhan, Turkey",38.0315,38.0984,10.0
2023-02-06 10:24:48.811,7.5,"Elbistan earthquake, Kahramanmaras earthquake sequence",38.0106,37.1962,7.432
2023-02-06 10:12:17.438,4.4,"13 km SE of Çelikhan, Turkey",37.9287,38.3323,17.106
2023-02-06 09:48:45.420,4.4,"14 km ESE of Pertek, Turkey",38.8229,39.4835,16.043
2023-02-06 09:36:17.151,4.3,Central Turkey,37.3147,36.7946,11.367
2023-02-06 09:23:45.448,4.6,"15 km NNW of Hassa, Turkey",36.9214,36.427,10.0
2023-02-06 09:21:01.495,4.5,"7 km SE of Tut, Turkey",37.7583,37.9812,17.065
2023-02-06 08:58:34.938,4.5,"2 km NE of Çelikhan, Turkey",38.0402,38.2553,11.354
2023-02-06 08:52:37.361,4.8,Central Turkey,37.4633,37.2102,10.0
2023-02-06 08:26:39.492,4.0,"11 km WNW of Uzunba?, Turkey",36.1795,35.9229,10.0
2023-02-06 08:01:47.818,4.5,"14 km NNE of K?r?khan, Turkey",36.6219,36.4225,10.0
2023-02-06 07:41:14.046,4.6,eastern Turkey,37.8718,38.0812,10.0
2023-02-06 07:24:13.862,4.3,"5 km SSE of Dörtyol, Turkey",36.7978,36.2602,10.0
2023-02-06 07:10:09.617,4.2,"10 km NNW of K?r?khan, Turkey",36.595,36.3297,10.0
2023-02-06 07:08:32.392,4.5,"11 km SW of Hassa, Turkey",36.7139,36.4459,11.457
2023-02-06 06:59:05.328,4.2,"18 km SE of Kahramanmara?, Turkey",37.47,37.0824,19.154
2023-02-06 06:54:57.430,4.8,"14 km SE of Ça?layancerit, Turkey",37.6427,37.394,10.0
2023-02-06 06:27:52.742,4.5,"3 km NNW of Çelikhan, Turkey",38.0564,38.2173,10.0
2023-02-06 06:26:28.168,4.6,"16 km SW of Pazarc?k, Turkey",37.3961,37.1506,10.0
2023-02-06 06:18:02.484,4.4,"16 km NE of Çelikhan, Turkey",38.1199,38.3761,10.0
2023-02-06 06:14:38.909,4.3,"19 km S of Kahramanmara?, Turkey",37.4072,36.9513,10.0
2023-02-06 05:55:49.697,4.5,"19 km SW of Sincik, Turkey",37.9201,38.4457,10.0
2023-02-06 05:44:55.583,4.4,Turkey-Syria border region,36.3265,36.4042,10.0
2023-02-06 05:43:49.888,4.6,"3 km S of Büyük Dalyan, Turkey",36.2606,36.2043,10.0
2023-02-06 05:40:38.044,4.5,"12 km S of Çelikhan, Turkey",37.9116,38.2366,19.278
2023-02-06 05:36:33.636,4.6,"1 km N of Büyük Dalyan, Turkey",36.2975,36.2085,13.032
2023-02-06 05:35:21.339,4.4,"6 km N of Serinyol, Turkey",36.4188,36.2183,10.0
2023-02-06 05:33:10.998,4.6,"7 km N of Çelikhan, Turkey",38.0957,38.2361,15.345
2023-02-06 05:31:22.169,4.4,"17 km W of Çelikhan, Turkey",38.0053,38.042,10.0
2023-02-06 05:22:44.551,4.4,"12 km E of Yavuzeli, Turkey",37.3082,37.7106,10.0
2023-02-06 05:19:48.566,4.1,"6 km E of Çelikhan, Turkey",38.0197,38.3054,10.0
2023-02-06 05:16:55.953,4.1,"11 km W of Tut, Turkey",37.7999,37.7821,10.0
2023-02-06 05:12:52.692,4.4,"9 km W of Pazarc?k, Turkey",37.4966,37.1888,5.336
2023-02-06 05:04:31.901,4.2,"23 km WSW of Pazarc?k, Turkey",37.3768,37.0793,11.165
2023-02-06 05:01:50.591,4.6,"5 km W of Tut, Turkey",37.7898,37.8568,16.551
2023-02-06 04:56:05.491,4.5,"12 km WSW of Pazarc?k, Turkey",37.4609,37.1603,16.174
2023-02-06 04:47:57.170,4.5,"9 km SSW of Hassa, Turkey",36.7176,36.4733,10.0
2023-02-06 04:39:47.868,4.3,"14 km ENE of Ça?layancerit, Turkey",37.7907,37.4444,17.034
2023-02-06 04:31:23.899,4.4,"2 km NE of Uzunkavak, Turkey",36.3649,36.4413,10.0
2023-02-06 04:31:02.298,4.3,"19 km NE of Nurda??, Turkey",37.2919,36.8854,12.932
2023-02-06 04:24:45.154,4.1,"11 km NW of Pazarc?k, Turkey",37.555,37.2001,13.385
2023-02-06 04:18:46.986,5.0,"17 km NNW of Sincik, Turkey",38.1845,38.5342,16.416
2023-02-06 04:16:49.374,4.5,Central Turkey,37.5236,37.2784,11.788
2023-02-06 04:14:17.612,4.4,"16 km N of Sincik, Turkey",38.1847,38.6102,9.958
2023-02-06 04:05:56.670,4.2,"18 km ESE of Nurda??, Turkey",37.0844,36.9133,12.1
2023-02-06 04:05:15.992,4.1,"15 km E of Ça?layancerit, Turkey",37.7658,37.4588,10.0
2023-02-06 04:04:22.647,4.4,"13 km NE of Ça?layancerit, Turkey",37.8315,37.3919,5.017
2023-02-06 03:58:19.868,4.3,"17 km NNE of K?r?khan, Turkey",36.6427,36.426,10.0
2023-02-06 03:55:10.580,4.2,"20 km S of Kahramanmara?, Turkey",37.3982,36.8946,10.0
2023-02-06 03:54:00.586,4.3,Central Turkey,37.7604,37.4251,14.46
2023-02-06 03:45:48.353,4.8,"14 km NNE of Sincik, Turkey",38.1656,38.65,16.431
2023-02-06 03:41:28.306,4.3,"30 km NW of Gaziantep, Turkey",37.2442,37.1335,15.704
2023-02-06 03:35:39.215,4.2,"21 km SE of Malatya, Turkey",38.2368,38.5132,9.221
2023-02-06 03:30:00.256,4.2,"15 km S of Nurda??, Turkey",37.0297,36.7506,10.0
